Model,Train Accuracy,Test Accuracy,Train Precision,Test Precision,Train Recall,Test Recall,Train F1 Score,Test F1 Score,Train F-Score,Test F-Score
Logistic Regression,0.675220499942094,0.6738022674631232,0.6501203462970346,0.6451987746934664,0.675220499942094,0.6738022674631232,0.6416381185514496,0.6386257588101156
KNeighborsClassifier,0.9853772118567101,0.9756430574180178,0.9853012278297211,0.9753027632950851,0.9853772118567101,0.9756430574180178,0.9852376081719831,0.9753832211472875
GaussianNB,0.5133031409431973,0.5145434597098623,0.8745601792588528,0.8716583294768612,0.5133031409431973,0.5145434597098623,0.559515087616641,0.5587864549317886
Linear SVC(LBasedImpl),0.8223870680669759,0.8216262343045228,0.8187045685934212,0.8143269362318788,0.8223870680669759,0.8216262343045228,0.8038291560164755,0.8020755600176359
DecisionTreeClassifier,0.9955503812652765,0.9914909179568451,0.9958591576417943,0.9909304580494951,0.9955503812652765,0.9914909179568451,0.9946990983466228,0.9905173071222637
RandomForestClassifier,0.993520623678067,0.9923930269413629,0.9936831820106596,0.9925448001078152,0.993520623678067,0.9923930269413629,0.9924752647484604,0.9912278759627743
Reduced RandomForest,0.9921796426895202,0.9907107155918566,0.9924282345342513,0.9911498155113357,0.9921796426895202,0.9907107155918566,0.9910550196179939,0.9894363419458475
